,layer_id,name,D,Lambda,M,N,Q,alpha,alpha_weighted,best_fit,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,num_fingers,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,sv_max,warning,weak_rank_loss,xmax,xmin
0,45,Conv2d,0.09614231572174828,-1.0,128.0,128.0,1.0,2.7258106950605807,-1.0883908532440834,power_law,0.8858944877532664,True,0.39875790227442487,LAYER_TYPE.CONV2D,-0.013116807312675411,1.5341633238330814,-0.39929069733872113,model.15.conv,1152.0,34.210807389020694,1152.0,0.0,177.0,0.0,9.0,0.12971987540270868,0.39875790227442487,85.79342802710615,0.6314728040655629,success,7.0,0.39875790227442487,0.05764186188705036
0,49,Conv2d,0.1871074677056247,-1.0,128.0,256.0,2.0,4.682726259966321,1.804882482348332,lognormal,0.9251624237801791,True,2.429036951523231,LAYER_TYPE.CONV2D,2.483162519540521,1.8855426081116873,0.3854341215241809,model.17.conv,128.0,76.83208310186208,128.0,0.0,19.0,0.0,1.0,0.8448753475745627,2.429036951523231,31.630676945314175,1.5585367982576577,success,0.0,2.429036951523231,1.236174406014621
0,52,Conv2d,0.19982621146036783,-1.0,128.0,256.0,2.0,2.095018745056541,0.5886567660863627,power_law,0.9068146766560901,True,1.9097619483492412,LAYER_TYPE.CONV2D,1.7087620545775297,1.7509830355378209,0.280979235854272,model.18.conv,128.0,56.36156393754962,128.0,0.0,67.0,0.0,1.0,0.13377783164329624,1.9097619483492412,29.512350471883362,1.381941369360235,success,0.0,1.9097619483492412,0.24887269471850715
0,55,Conv2d,0.09090909090908983,-1.0,128.0,128.0,1.0,8.57527101677557,-1.599002487111751,power_law,0.8745823163210336,True,0.6509285197499558,LAYER_TYPE.CONV2D,-1.4189767407006884,1.7018871078079385,-0.18646669988431452,model.19.conv,1152.0,50.33697438963016,1152.0,0.0,11.0,0.0,9.0,2.284030149808965,0.6509285197499558,77.33103230592252,0.806801412833391,under-trained,8.0,0.6509285197499558,0.39965439534232916
0,58,Conv2d,0.127408058217587,-1.0,128.0,128.0,1.0,5.252485655913797,-1.6223867497496134,lognormal,0.9053593888499224,True,0.49104375724648286,LAYER_TYPE.CONV2D,-0.6231871923585373,1.8839203273254999,-0.3088798058730462,model.20.conv,1152.0,76.54561687130112,1152.0,0.0,72.0,0.0,9.0,0.501160240699195,0.49104375724648286,155.8834945800533,0.7007451442903353,success,2.0,0.49104375724648286,0.2380320724934731
0,61,Conv2d,0.1337932718086876,-1.0,128.0,128.0,1.0,4.837211754647257,-1.9185953269774212,lognormal,0.9112530871510636,True,0.40120608689372483,LAYER_TYPE.CONV2D,-0.6649043217553047,1.8633872940874388,-0.39663248670769236,model.21.conv,1152.0,73.0108314259863,1152.0,0.0,90.0,0.0,9.0,0.4044776336352176,0.40120608689372483,181.97837423470116,0.6334083097763439,success,4.0,0.40120608689372483,0.1968511269837033
0,64,Conv2d,0.1124622810310732,-1.0,128.0,128.0,1.0,4.290022897156406,-0.9767535082508572,lognormal,0.9082130873399605,True,0.5919973255818128,LAYER_TYPE.CONV2D,0.10631899314373809,1.9495779827265092,-0.22768025524952035,model.22.conv,1152.0,89.03853029012478,1152.0,0.0,108.0,0.0,9.0,0.3165826008855472,0.5919973255818128,150.40360225042915,0.7694136245101284,success,5.0,0.5919973255818128,0.22488246467549133
0,68,Conv2d,0.11294931505559958,-1.0,512.0,512.0,1.0,6.541488507410492,5.044915433262108,power_law,0.8859438427264127,True,5.9049777762042,LAYER_TYPE.CONV2D,5.502964322282743,2.5476480043789658,0.7712182674550297,model.24.conv,512.0,352.89703085227825,512.0,0.0,17.0,0.0,1.0,1.3440083787764594,5.9049777762042,59.76263488651523,2.430016003281501,under-trained,1.0,5.9049777762042,3.3596103266358104
0,73,Conv2d,0.14782742926804632,-1.0,256.0,512.0,2.0,2.579862576941572,0.6418431413447601,power_law,0.9280130971868035,True,1.7733304159268326,LAYER_TYPE.CONV2D,1.823138993114435,1.9763954811447255,0.2487896630934758,model.26.conv,256.0,94.70992248052463,256.0,0.0,96.0,0.0,1.0,0.16124404905105755,1.7733304159268326,53.407938887138755,1.3316645282978865,success,0.0,1.7733304159268326,0.35010930208638463
0,76,Conv2d,0.1487840303325656,-1.0,256.0,512.0,2.0,3.1122192021425334,1.660876088541496,lognormal,0.9413804520994347,True,3.417141419563894,LAYER_TYPE.CONV2D,2.813854514081348,2.333403796954965,0.5336629525960463,model.27.conv,256.0,215.47842721546886,256.0,0.0,84.0,0.0,1.0,0.2304620090037474,3.417141419563894,63.058094693361824,1.8485511676888724,success,0.0,3.417141419563894,0.9907982952469507
0,79,Conv2d,0.1085635766277076,-1.0,256.0,256.0,1.0,3.373703846324031,-2.1872050488042105,lognormal,0.9176766336689073,True,0.22474511683285223,LAYER_TYPE.CONV2D,-0.5674104469776897,1.833988771445722,-0.6483097356596302,model.28.conv,2304.0,68.23210527063344,2304.0,0.0,311.0,0.0,9.0,0.13460039643488894,0.22474511683285223,303.59772097464133,0.4740729024452381,success,11.0,0.22474511683285223,0.06596953426021451
0,83,Conv2d,0.17200012953341182,-1.0,256.0,512.0,2.0,3.2048006814375345,1.206770747389462,lognormal,0.9438759934899335,True,2.379857492289528,LAYER_TYPE.CONV2D,2.4423083067403684,2.220720845928503,0.37655095194505417,model.30.conv,256.0,166.23437921892926,256.0,0.0,83.0,0.0,1.0,0.24200831522275598,2.379857492289528,69.85056027829819,1.542678674348462,success,0.0,2.379857492289528,0.783035704927253
0,86,Conv2d,0.14607317940764952,-1.0,256.0,512.0,2.0,2.3754867602420893,0.7737650310306775,power_law,0.9258535225165351,True,2.1170399026760722,LAYER_TYPE.CONV2D,2.0101370227845856,2.051846645376626,0.32572904382418955,model.31.conv,256.0,112.67994994145776,256.0,0.0,116.0,0.0,1.0,0.1277107395506061,2.1170399026760722,53.22523670858692,1.455005121185514,success,0.0,2.1170399026760722,0.3335056879813327
0,89,Conv2d,0.08477268794106896,-1.0,256.0,256.0,1.0,2.4729849918104865,-0.9957388135266848,power_law,0.9003421576480225,True,0.3956885423544156,LAYER_TYPE.CONV2D,0.588520607516923,1.8992537852235432,-0.4026465250796766,model.32.conv,2304.0,79.29645735381062,2304.0,0.0,538.0,0.0,9.0,0.06350489232827877,0.3956885423544156,200.40119656228336,0.6290377908793839,success,11.0,0.3956885423544156,0.045488441439199424
0,92,Conv2d,0.1154082216122499,-1.0,256.0,256.0,1.0,3.937211540181009,-1.721539145825087,lognormal,0.9129369771430217,True,0.3653858092541032,LAYER_TYPE.CONV2D,-0.3757167728407945,1.981629981210701,-0.43724832365647825,model.33.conv,2304.0,95.85835705365977,2304.0,0.0,185.0,0.0,9.0,0.21594808725237513,0.3653858092541032,262.3483305204013,0.6044715123594355,success,10.0,0.3653858092541032,0.12829673107671113
0,95,Conv2d,0.11320319809954604,-1.0,256.0,256.0,1.0,5.082731405444785,-2.7243843857763577,lognormal,0.9220761488460036,True,0.2910663909133302,LAYER_TYPE.CONV2D,-1.3322428479496253,2.0017350245078798,-0.5360079391285382,model.34.conv,2304.0,100.4003032384058,2304.0,0.0,139.0,0.0,9.0,0.3462927580955016,0.2910663909133302,344.9395271070704,0.539505691270565,success,10.0,0.2910663909133302,0.1446599630615295
0,98,Conv2d,0.08715864466563772,-1.0,256.0,256.0,1.0,5.094790426473688,-2.1842753169420956,power_law,0.9197357532677988,True,0.37262568185797307,LAYER_TYPE.CONV2D,-0.9254388992043306,2.0466631303579286,-0.42872721625449106,model.35.conv,2304.0,111.34305427482539,2304.0,0.0,104.0,0.0,9.0,0.401527236320428,0.37262568185797307,298.8067105832603,0.6104307346931125,success,6.0,0.37262568185797307,0.1795002108315961
0,102,Conv2d,0.07620947932534228,-1.0,1024.0,1024.0,1.0,3.1907856414779707,2.3860652033081875,power_law,0.9093714156915573,True,5.5949814704206435,LAYER_TYPE.CONV2D,3.559669671594155,2.833595116298769,0.7477986525609922,model.37.conv,1024.0,681.702860420248,1024.0,0.0,174.0,0.0,1.0,0.16608303087052023,5.5949814704206435,121.84184416414091,2.365371317662545,success,1.0,5.5949814704206435,1.2710418706864377
0,107,Conv2d,0.1132558053811411,-1.0,512.0,1024.0,2.0,4.455102804613272,1.0444410131451485,lognormal,0.949458820183251,True,1.7156828784371796,LAYER_TYPE.CONV2D,2.229397407684081,2.3246503173498616,0.23443701727009011,model.39.conv,512.0,211.17879982001844,512.0,0.0,72.0,0.0,1.0,0.4071877704731173,1.7156828784371796,123.087315537229,1.3098407836211161,success,0.0,1.7156828784371796,0.7872729928774586
0,110,Conv2d,0.14258594380733347,-1.0,512.0,1024.0,2.0,5.452961901392036,2.814438654280326,lognormal,0.9552096487363799,True,3.2819371648061555,LAYER_TYPE.CONV2D,3.999032128258968,2.680606842730205,0.5161302618970901,model.40.conv,512.0,479.299352985132,512.0,0.0,73.0,0.0,1.0,0.5211797693595868,3.2819371648061555,146.04159949340203,1.811611758850708,success,0.0,3.2819371648061555,1.7979208880930548
0,113,Conv2d,0.06661822718733001,-1.0,512.0,512.0,1.0,5.261030012956686,-3.0045417205352,lognormal,0.9338354851393857,True,0.2684764405163354,LAYER_TYPE.CONV2D,-1.6401007870806998,2.234397559262145,-0.5710938187266974,model.41.conv,4608.0,171.55270064281547,4608.0,0.0,294.0,0.0,9.0,0.24850831691496844,0.2684764405163354,638.9860514869921,0.5181471224626606,success,18.0,0.2684764405163354,0.11336030801405528
0,117,Conv2d,0.14656446033153914,-1.0,256.0,1024.0,4.0,6.743586291881127,1.3104829276294103,lognormal,0.9700195293938412,True,1.564336819905707,LAYER_TYPE.CONV2D,2.229017397623369,2.154764931354571,0.19433026744347487,model.43.conv,256.0,142.81207566968237,256.0,0.0,31.0,0.0,1.0,1.031578550670154,1.564336819905707,91.2924082924102,1.250734512159038,under-trained,0.0,1.564336819905707,1.0034930406790028
0,120,Conv2d,0.12805016355230547,-1.0,256.0,1024.0,4.0,8.78112010264785,0.8583515954611707,lognormal,0.9597240681494571,True,1.2524190658752818,LAYER_TYPE.CONV2D,1.2972299694276015,1.9314193700477076,0.09774967036407396,model.44.conv,256.0,85.3924295399369,256.0,0.0,15.0,0.0,1.0,2.0090765714929915,1.2524190658752818,68.18199424348306,1.1191153049955496,under-trained,0.0,1.2524190658752818,0.8473664213379347
0,123,Conv2d,0.061534850683479025,-1.0,256.0,256.0,1.0,3.276185185432266,-1.2548559273272695,power_law,0.9148392383447611,True,0.4139772704056812,LAYER_TYPE.CONV2D,0.012540152436521533,1.9454982069878963,-0.3830235033437835,model.45.conv,2304.0,88.2060160488265,2304.0,0.0,305.0,0.0,9.0,0.1303339845768419,0.4139772704056812,213.06970781847062,0.6434106545633832,success,12.0,0.4139772704056812,0.08396953062439477
0,126,Conv2d,0.07571854030626102,-1.0,256.0,256.0,1.0,4.093468006013628,-1.5845867045627537,power_law,0.9194993568513141,True,0.410108452203831,LAYER_TYPE.CONV2D,-0.5016774568546659,1.9905733903016702,-0.3871012799501231,model.46.conv,2304.0,97.85282997810795,2304.0,0.0,182.0,0.0,9.0,0.22930310455705813,0.410108452203831,238.6023244638552,0.6403971050870163,success,9.0,0.410108452203831,0.12432134692834294
0,129,Conv2d,0.05675035671502604,-1.0,256.0,256.0,1.0,5.096570365042698,-2.1756245186623926,power_law,0.9266059299556301,True,0.3742138782444805,LAYER_TYPE.CONV2D,-1.018463209054725,2.0692578875119017,-0.4268801101197326,model.47.conv,2304.0,117.28916311676652,2304.0,0.0,168.0,0.0,9.0,0.316057265340759,0.3742138782444805,313.4281488088997,0.6117302332274256,success,9.0,0.3742138782444805,0.1502237902440393
0,132,Conv2d,0.05103929611153113,-1.0,256.0,256.0,1.0,4.707985753031547,-1.9312746803638015,power_law,0.925203515720145,True,0.3888548178316886,LAYER_TYPE.CONV2D,-0.8439118776060539,2.033774834131314,-0.41021251585568685,model.48.conv,2304.0,108.08734125099502,2304.0,0.0,156.0,0.0,9.0,0.2968764564842537,0.3888548178316886,277.96323021971506,0.6235822462447825,success,8.0,0.3888548178316886,0.1402192137379079
0,136,Conv2d,0.0873816772641618,-1.0,1024.0,1024.0,1.0,4.211994983943068,2.835664763086446,lognormal,0.9180795401937638,True,4.712328423961829,LAYER_TYPE.CONV2D,3.916560059063905,2.8521278692777647,0.673235550824857,model.50.conv,1024.0,711.4229470021419,1024.0,0.0,117.0,0.0,1.0,0.2969490413112786,4.712328423961829,150.97057823572118,2.1707898157034524,success,2.0,4.712328423961829,1.705003909271865
0,140,Conv2d,0.09705072617886545,-1.0,512.0,1024.0,2.0,5.19182817501625,2.553240107553036,lognormal,0.9515163311889794,True,3.102991232490169,LAYER_TYPE.CONV2D,3.2221310042524056,2.509255001089873,0.4917805484857065,model.51.cv1.conv,512.0,323.0390326471113,512.0,0.0,58.0,0.0,1.0,0.5504140048222644,3.102991232490169,104.1056865596976,1.761530934298393,success,0.0,3.102991232490169,1.3171276870791924
0,143,Conv2d,0.1280778577372257,-1.0,512.0,1024.0,2.0,4.635991856334376,2.1550016166724806,lognormal,0.9500492314226467,True,2.9163627664303244,LAYER_TYPE.CONV2D,3.255176467188527,2.550560070706155,0.46484154490651225,model.51.cv2.conv,512.0,355.2712554624124,512.0,0.0,72.0,0.0,1.0,0.4285057496588501,2.9163627664303244,121.81998054284249,1.7077361524633494,success,0.0,2.9163627664303244,1.3438641220339123
0,146,Conv2d,0.037253819554392664,-1.0,512.0,512.0,1.0,3.2542518284317286,-1.6363616110071828,power_law,0.9227858394161274,True,0.3141680091922155,LAYER_TYPE.CONV2D,-0.24187479417726476,2.0593982522857086,-0.5028380399791522,model.51.cv3.conv,4608.0,114.65638697938861,4608.0,0.0,649.0,0.0,9.0,0.08848712446264066,0.3141680091922155,364.95245736251616,0.5605069216273921,success,25.0,0.3141680091922155,0.05153550823816961
0,149,Conv2d,0.09808426535867931,-1.0,512.0,512.0,1.0,9.014444833726156,5.364532476493674,power_law,0.9075705037664491,True,3.9364435970495224,LAYER_TYPE.CONV2D,5.598063654345582,2.4836957873059267,0.5951040330762359,model.51.cv4.conv,512.0,304.5760761087065,512.0,0.0,13.0,0.0,1.0,2.2228070609520865,3.9364435970495224,77.3734129804362,1.9840472769189554,under-trained,0.0,3.9364435970495224,2.504847828744369
0,156,Conv2d,0.042580335539027625,-1.0,512.0,2048.0,4.0,3.5386378100594706,0.8282213624621564,power_law,0.9585537941337515,True,1.714158195828164,LAYER_TYPE.CONV2D,1.5712919137370316,2.118377506626842,0.2340508995036814,model.51.cv5.conv,512.0,131.33410130239093,512.0,0.0,111.0,0.0,1.0,0.24095683757375605,1.714158195828164,76.61725832658011,1.309258643594979,success,0.0,1.714158195828164,0.3493872690305815
0,159,Conv2d,0.05901058220471617,-1.0,512.0,512.0,1.0,4.232606912153118,-2.963798568415885,power_law,0.9301618061910771,True,0.19942056647689202,LAYER_TYPE.CONV2D,-1.5261601490428423,2.0310831292361624,-0.7002300544153786,model.51.cv6.conv,4608.0,107.41950066289695,4608.0,0.0,422.0,0.0,9.0,0.1573608423721911,0.19942056647689202,538.6580860773166,0.4465652992305739,success,22.0,0.19942056647689202,0.06257884464942243
0,162,Conv2d,0.10113667414599614,-1.0,512.0,1024.0,2.0,3.4939107902041324,1.6417260771388293,lognormal,0.9422439231132933,True,2.9504080356305944,LAYER_TYPE.CONV2D,2.5556428827522772,2.3992019786349825,0.4698820822047695,model.51.cv7.conv,512.0,250.72750478345742,512.0,0.0,99.0,0.0,1.0,0.25064746520381365,2.9504080356305944,84.98062022457484,1.7176751833890465,success,0.0,2.9504080356305944,0.7929040741962896
0,165,Conv2d,0.11891801944730518,-1.0,256.0,512.0,2.0,9.21446011310932,3.556361504468069,power_law,0.9404866645657094,True,2.431948694947167,LAYER_TYPE.CONV2D,3.9471091312525766,2.176210597866513,0.3859544087025206,model.52.conv,256.0,150.04122382866802,256.0,0.0,15.0,0.0,1.0,2.120964481077166,2.431948694947167,61.69588369212188,1.559470645747193,under-trained,0.0,2.431948694947167,1.6431142876254867
0,169,Conv2d,0.1492674992973264,-1.0,256.0,1024.0,4.0,2.346921200665826,0.6102902374828689,power_law,0.9520322940698557,True,1.8198628399431047,LAYER_TYPE.CONV2D,1.9917148600717216,2.0969194074455206,0.2600386571605934,model.54.conv,256.0,125.00270396570306,256.0,0.0,158.0,0.0,1.0,0.10715529724004182,1.8198628399431047,68.6879808863019,1.3490229204661812,success,0.0,1.8198628399431047,0.28247273476661355
0,173,Conv2d,0.17020371587306737,-1.0,256.0,512.0,2.0,3.56111544585895,1.8079456270207601,lognormal,0.9442344082049313,True,3.2187764986601652,LAYER_TYPE.CONV2D,3.024528372826346,2.3644604876854554,0.5076908217404559,model.56.conv,256.0,231.45176005448786,256.0,0.0,68.0,0.0,1.0,0.3105808677258035,3.2187764986601652,71.90675095050278,1.7940948967822647,success,0.0,3.2187764986601652,1.265059211385925
0,176,Conv2d,0.13851068639220654,-1.0,256.0,512.0,2.0,10.75524464042929,5.127494445925338,power_law,0.9357678423605629,True,2.9973926424132835,LAYER_TYPE.CONV2D,5.414347338659933,2.2372297954297298,0.47674363692769306,model.57.conv,256.0,172.67513150649438,256.0,0.0,8.0,0.0,1.0,3.4489998186906368,2.9973926424132835,57.60844577488149,1.7312979646534803,under-trained,0.0,2.9973926424132835,2.2216688114656518
0,179,Conv2d,0.10078602782304791,-1.0,128.0,256.0,2.0,3.3654521950508274,-1.9436894035312806,power_law,0.9385878141737027,True,0.2645197933484881,LAYER_TYPE.CONV2D,-0.6947572249187305,1.6373153817441046,-0.5775418252529734,model.58.conv,1152.0,43.38258054191191,1152.0,0.0,191.0,0.0,9.0,0.17115811383719948,0.2645197933484881,164.00504473689085,0.5143148776270118,success,0.0,0.2645197933484881,0.0677994196016624
0,182,Conv2d,0.1108842676000612,-1.0,128.0,128.0,1.0,6.302665482051799,-2.846924675918504,lognormal,0.9154937789074764,True,0.35342584567409774,LAYER_TYPE.CONV2D,-1.8567335058380463,1.8003566805911886,-0.45170169415237676,model.59.conv,1152.0,63.14757546576067,1152.0,0.0,50.0,0.0,9.0,0.7499101441445319,0.35342584567409774,178.6727717813556,0.5944962957614603,under-trained,4.0,0.35342584567409774,0.20321382887098094
0,185,Conv2d,0.1290746658625639,-1.0,128.0,128.0,1.0,6.071218995142725,-2.7192030325841117,lognormal,0.9199009763054669,True,0.3565461940660402,LAYER_TYPE.CONV2D,-1.584021421028414,1.8612823170480428,-0.4478841950454445,model.60.conv,1152.0,72.65781226178436,1152.0,0.0,64.0,0.0,9.0,0.6339023743928406,0.3565461940660402,203.78232462166326,0.5971148918474904,under-trained,5.0,0.3565461940660402,0.20649125293693824
0,188,Conv2d,0.1011255666576727,-1.0,128.0,128.0,1.0,7.648530337785438,-2.8606760860369196,lognormal,0.9225468508966567,True,0.4226526149313036,LAYER_TYPE.CONV2D,-1.8980278639302033,1.9587662751103723,-0.3740164397210461,model.61.conv,1152.0,90.9423715034707,1152.0,0.0,61.0,0.0,9.0,0.8512570805892504,0.4226526149313036,215.17049295495812,0.6501173855014982,under-trained,7.0,0.4226526149313036,0.2611973155177713
0,192,Conv2d,0.11611887454193232,-1.0,256.0,1024.0,4.0,2.663798122301179,1.0375170359233135,power_law,0.9463927113108508,True,2.4518159285863494,LAYER_TYPE.CONV2D,2.0149842904919444,2.076077115275057,0.389487862175919,model.63.conv,256.0,119.14535490789382,256.0,0.0,109.0,0.0,1.0,0.1593629574841665,2.4518159285863494,48.59473891116687,1.5658275539108224,success,0.0,2.4518159285863494,0.3943697687399854
0,195,Conv2d,0.16714157363680526,-1.0,128.0,256.0,2.0,5.743889871472025,2.343110749991991,lognormal,0.9282767225445618,True,2.5581794263463298,LAYER_TYPE.CONV2D,2.9183072655631896,1.921072350993533,0.4079310018859234,model.64.conv,128.0,83.38200827384905,128.0,0.0,15.0,0.0,1.0,1.2248670978968796,2.5581794263463298,32.59427677945866,1.5994309695470854,success,0.0,2.5581794263463298,1.478734326988851
0,199,Conv2d,0.15374430482982315,-1.0,128.0,512.0,4.0,5.375398147563128,1.9701004136150537,lognormal,0.9349526617871016,True,2.3254294122795556,LAYER_TYPE.CONV2D,2.5404362731161174,1.8669970491389127,0.3665031611673593,model.66.conv,128.0,73.6202095272543,128.0,0.0,15.0,0.0,1.0,1.1297229439025849,2.3254294122795556,31.65875908273062,1.524935871530195,success,0.0,2.3254294122795556,1.2834349932853868
0,203,Conv2d,0.14153791425212256,-1.0,128.0,256.0,2.0,4.2054379331354745,2.406833222496077,lognormal,0.9327274064777893,True,3.735205730654102,LAYER_TYPE.CONV2D,2.8878532941139103,2.0188709888367846,0.5723145272296527,model.68.conv,128.0,104.44099215785067,128.0,0.0,24.0,0.0,1.0,0.654307278195288,3.735205730654102,27.961242215046923,1.9326680342609546,success,0.0,3.735205730654102,1.4151091912117875
0,206,Conv2d,0.18738223768410678,-1.0,128.0,256.0,2.0,4.679725201144195,2.006207886373559,lognormal,0.9144116167048348,True,2.6835029138644355,LAYER_TYPE.CONV2D,2.663351259056618,1.8984652750128006,0.42870207119918924,model.69.conv,128.0,79.15261638482463,128.0,0.0,19.0,0.0,1.0,0.8441868574624959,2.6835029138644355,29.496005380087034,1.6381400776076616,success,0.0,2.6835029138644355,1.3505723058177215
0,209,Conv2d,0.0822374823955408,-1.0,64.0,128.0,2.0,2.669702227050867,-0.34650520153200376,power_law,0.9005839386561129,True,0.7416658730521838,LAYER_TYPE.CONV2D,0.36287895259362757,1.4995095153782243,-0.12979170411629642,model.70.conv,576.0,31.58708254862268,576.0,0.0,109.0,0.0,9.0,0.15992846815616155,0.7416658730521838,42.5893703570748,0.861200251423665,success,0.0,0.7416658730521838,0.08383077573703815
0,212,Conv2d,0.08991875177769326,-1.0,64.0,64.0,1.0,2.8069839436065536,-0.28583932132186796,power_law,0.8846367687710122,True,0.7909855010433224,LAYER_TYPE.CONV2D,0.5329349880326985,1.5957833302443458,-0.10183147715287864,model.71.conv,576.0,39.42605561929252,576.0,0.0,110.0,0.0,9.0,0.1722891589596316,0.7909855010433224,49.844220364708235,0.8893736565939664,success,5.0,0.7909855010433224,0.11741387265436468
