,layer_id,name,D,Lambda,M,N,Q,alpha,alpha_weighted,best_fit,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,max_rand_eval,norm,num_evals,num_fingers,num_pl_spikes,rand_W_scale,rand_bulk_max,rand_bulk_min,rand_distance,rand_mp_softrank,rand_num_spikes,rand_sigma_mp,rank_loss,rf,sigma,spectral_norm,stable_rank,sv_max,warning,weak_rank_loss,ww_maxdist,ww_softrank,xmax,xmin
0,6,Conv2d,0.12769999466678217,-1.0,32.0,64.0,2.0,1.6743115547408092,0.009729235722223877,power_law,0.8413313833618613,True,1.0134699760406929,LAYER_TYPE.CONV2D,1.1255633851734694,1.4404588032261498,0.00581088728359759,model.1.conv,288.0,0.30370645985503547,27.5713990019421,288.0,0.0,198.0,3.231966438177536,0.2724380319937455,0.00801982687219271,0.24507962611576434,0.8970439157724371,0.0,0.9881890153041004,0.0,9.0,0.047921235505868645,1.0134699760406929,27.204948990847118,1.0067124594643164,over-trained,0.0,0.6960730744139327,0.31317839613436754,1.0134699760406929,0.01612223107457249
0,15,Conv2d,0.131548184864562,-1.0,32.0,32.0,1.0,2.0143898350383163,-0.10950212587217566,power_law,0.8122937979000634,True,0.8823482982137294,LAYER_TYPE.CONV2D,0.7783399447876943,1.2836577240154268,-0.05435994759678321,model.4.conv,288.0,0.4028286560235008,19.215766997554038,288.0,0.0,80.0,3.871394082284577,0.27367308915474375,0.0,0.1831205943745383,0.6793784033546456,3.0,1.0126361645908812,0.0,9.0,0.11341223134152364,0.8823482982137294,21.7779838601779,0.9393339652188296,success,3.0,0.47084503389522653,0.4663728202928151,0.8823482982137294,0.05667232355475331
0,18,Conv2d,0.1181764920725947,-1.0,32.0,32.0,1.0,4.070476235226675,-1.4335992448312753,lognormal,0.8795647534968529,True,0.4444322072307144,LAYER_TYPE.CONV2D,-0.7810834623820015,1.24134556701684,-0.35219447602337906,model.5.conv,288.0,0.26837036261285024,17.431933762446274,288.0,0.0,35.0,4.064652856240683,0.2470886518257483,0.0,0.07230847413376361,0.9207002197265619,0.0,1.010229077293486,0.0,9.0,0.5190052108489244,0.4444322072307144,39.22293091912886,0.6666574886931927,success,3.0,0.15837585786438108,0.643644508008924,0.4444322072307144,0.16357318243138122
0,22,Conv2d,0.19878258750577738,-1.0,64.0,128.0,2.0,5.460002335882642,1.9043359771963193,power_law,0.8919718581004097,True,2.2324376269617594,LAYER_TYPE.CONV2D,2.3020858454245823,1.557812910038044,0.3487793337891443,model.7.conv,64.0,1.6266721979251393,36.12542042139165,64.0,0.0,12.0,1.3310167841532161,1.6643144438341706,0.048992842896274376,0.09290004928726223,1.0231406462574604,0.0,1.005866942863864,0.0,1.0,1.2874917746041017,2.2324376269617594,16.18205139758221,1.494134407261194,success,0.0,0.6248609245224108,0.7200992686309374,2.2324376269617594,1.1954542621040083
0,27,Conv2d,0.18027481527739186,-1.0,64.0,64.0,1.0,2.876395099912797,1.0817166505606746,power_law,0.839278052286322,True,2.3772058073987643,LAYER_TYPE.CONV2D,1.6382376964120997,1.43665238044477,0.3760667825478734,model.9.conv,64.0,1.7219168689466937,27.330802286291245,64.0,0.0,16.0,1.5302549632477165,1.7333704563841852,0.0,0.07715286774568063,1.0066516494750979,0.0,1.0073479250063624,0.0,1.0,0.4690987749781993,2.3772058073987643,11.497028234251928,1.5418189930723918,success,0.0,0.7743532221010603,0.6742590735345758,2.3772058073987643,0.6557646121623855
0,30,Conv2d,0.19179195502225632,-1.0,64.0,64.0,1.0,3.5254294875720387,0.9822405014374728,power_law,0.808557049195199,True,1.8993974077916005,LAYER_TYPE.CONV2D,1.4465181593689929,1.3055153811334232,0.2786158409635194,model.10.conv,64.0,1.272401934019606,20.20762998812017,64.0,0.0,13.0,1.7796405648319218,1.281613638347859,0.0,0.12641373169527062,1.0072396183013905,0.0,1.0073510905277252,0.0,1.0,0.7004281161545949,1.8993974077916005,10.63896891994565,1.3781862747073055,success,0.0,0.6819569893738873,0.6409613982959006,1.8993974077916005,0.6784135636821211
0,33,Conv2d,0.10116192072358882,-1.0,64.0,64.0,1.0,2.5784226091221383,-0.06649847973373739,power_law,0.8375043213653203,True,0.942344342237727,LAYER_TYPE.CONV2D,0.6035243444329834,1.45404390346234,-0.025790372570607335,model.11.conv,576.0,0.26195586299620227,28.447486727032,576.0,0.0,83.0,4.499759369996067,0.2014742613524596,0.0,0.19281053138585097,0.7691152969360356,5.0,1.0098783933328948,0.0,9.0,0.17325438964128775,0.942344342237727,30.187995461913115,0.9707442208108823,success,3.0,0.6841778708840134,0.2739619264234787,0.942344342237727,0.10262384558046898
0,36,Conv2d,0.12782313258484296,-1.0,64.0,64.0,1.0,4.419162860746015,-1.4043028008225005,lognormal,0.8889358113672572,True,0.481087694123116,LAYER_TYPE.CONV2D,-0.445936940368737,1.5820460101345577,-0.3177757518955604,model.12.conv,576.0,0.29455183852690114,38.198473701895956,576.0,0.0,50.0,3.883186388143782,0.27024089926835104,0.0,0.09195808819055266,0.9174646494140629,0.0,1.009331389426169,0.0,9.0,0.4835426489629404,0.481087694123116,79.40023028757938,0.6936048544546931,success,6.0,0.19256959402386248,0.5997203911547535,0.481087694123116,0.21214224194882378
0,40,Conv2d,0.15689351826727038,-1.0,128.0,256.0,2.0,5.398699955167669,2.473832866803085,power_law,0.8900992575044632,True,2.8722849020415637,LAYER_TYPE.CONV2D,2.834380113786993,1.8036838287132855,0.45822751539194484,model.14.conv,128.0,1.4170597831503629,63.633209528825084,128.0,0.0,12.0,1.4182835654114503,1.4588427676704063,0.04294432148421813,0.12623582061924637,1.029485689324379,0.0,1.0034751596715097,0.0,1.0,1.2697953016002244,2.8722849020415637,22.154212307976778,1.6947816679565435,success,0.0,1.3523968227974337,0.5291564489872935,2.8722849020415637,1.46760039466795
0,45,Conv2d,0.17591427446776559,-1.0,128.0,128.0,1.0,3.4039842220199112,1.3630805175769851,lognormal,0.8770708009343996,True,2.5144140266967794,LAYER_TYPE.CONV2D,2.1818545832812744,1.8127179260418627,0.4004367907346346,model.16.conv,128.0,1.997586065179055,64.97075686687745,128.0,0.0,26.0,1.4036086042057445,2.0628923646683037,0.0,0.042597846067062795,1.0326926086578379,0.0,1.0079855593659561,0.0,1.0,0.47146009455571913,2.5144140266967794,25.839323268582955,1.5856903943383083,success,0.0,0.3624078012457659,0.8558678891392179,2.5144140266967794,0.9389615801413075
0,48,Conv2d,0.1999999999999994,-1.0,128.0,128.0,1.0,15.148778250816221,4.899885658677704,power_law,0.8496294955412654,True,2.105963695560221,LAYER_TYPE.CONV2D,5.10839923156702,1.6915160498393436,0.3234508801667683,model.17.conv,128.0,1.4990957882454508,49.14915434845052,128.0,0.0,5.0,1.6137897767181797,1.5575276402780658,0.0,0.10121004708182464,1.0389780643043525,0.0,1.007012462958662,0.0,1.0,6.327525993479128,2.105963695560221,23.338082442763117,1.4511938862744085,under-trained,1.0,0.6419926810479888,0.6951549153475752,2.105963695560221,1.7566465521826213
0,51,Conv2d,0.09978949151341687,-1.0,128.0,128.0,1.0,4.4632777482248605,-1.0146726022294468,power_law,0.8686044169757432,True,0.5924640564250672,LAYER_TYPE.CONV2D,-0.3866668204993906,1.6412247894414682,-0.22733799227103968,model.18.conv,1152.0,0.16787060745902743,43.774862382485686,1152.0,0.0,41.0,5.1299584175947555,0.15464912431725536,0.0,0.1746359628522625,0.9212400351562493,1.0,1.0086896897967599,0.0,9.0,0.5408731144053771,0.5924640564250672,73.88610652032388,0.7697168677020578,success,10.0,0.4245056293135233,0.2834913363774443,0.5924640564250672,0.22030137145496484
0,54,Conv2d,0.13018893208009796,-1.0,128.0,128.0,1.0,2.897876346158384,-0.9476362195801764,lognormal,0.8964144206396846,True,0.47096585481857234,LAYER_TYPE.CONV2D,0.4122930197609404,1.7889094807625048,-0.3270105782244386,model.19.conv,1152.0,0.2270005175197012,61.504866583419584,1152.0,0.0,195.0,4.327843015571025,0.21716052204401212,0.0,0.1045636883216399,0.9566521011352537,0.0,1.0083979218741381,0.0,9.0,0.13590974805716302,0.47096585481857234,130.59304820964732,0.6862695205373559,success,4.0,0.24231183832660722,0.4855001995421691,0.47096585481857234,0.10355208561589398
0,58,Conv2d,0.1471491266261028,-1.0,256.0,512.0,2.0,2.02495266617745,0.8208212442820437,power_law,0.9040665057572843,True,2.5430406325347037,LAYER_TYPE.CONV2D,2.019832413689639,2.0266889799449217,0.40535329935959785,model.21.conv,256.0,1.2296389847653117,106.33812048691634,256.0,0.0,132.0,1.5515847152293383,1.2477486877287876,0.0367302919579901,0.13553324239964473,1.0147276584329605,0.0,1.0152625486347484,0.0,1.0,0.08921067879685668,2.5430406325347037,41.81534464155487,1.594691391001627,success,0.0,1.333174355296216,0.47575577903078475,2.5430406325347037,0.21238655005584917
0,63,Conv2d,0.15770116785736005,-1.0,256.0,256.0,1.0,4.837017402599063,1.9086938050980473,lognormal,0.899155732934404,True,2.480855065500727,LAYER_TYPE.CONV2D,2.740575621090176,2.102981919362101,0.394601393013896,model.23.conv,256.0,1.954851317992732,126.7599091811142,256.0,0.0,31.0,1.4211143438663862,2.0093625227622254,0.0,0.03030117938210676,1.027885089913368,0.0,1.007228895178205,0.0,1.0,0.6891486694757961,2.480855065500727,51.095249756369554,1.57507303497353,success,1.0,0.4477478695836927,0.8195187313397847,2.480855065500727,1.2531663318336863
0,66,Conv2d,0.17378332209759906,-1.0,256.0,256.0,1.0,2.0248365025295545,0.730888951286975,power_law,0.873475814136168,True,2.295947532973156,LAYER_TYPE.CONV2D,2.0054611026925677,1.9867596254966102,0.36096195933543374,model.24.conv,256.0,1.51060265470586,96.99729553487427,256.0,0.0,111.0,1.6245765118485616,1.5388596990233636,0.0,0.09545668618464717,1.0187058087244034,0.0,1.007649949133623,0.0,1.0,0.09727317607149528,2.295947532973156,42.24717426763966,1.515238440963387,success,1.0,0.8107249432218833,0.6468887326131411,2.295947532973156,0.2375706977529208
0,69,Conv2d,0.08728719366137444,-1.0,256.0,256.0,1.0,2.135840254237533,-0.8207886102863527,power_law,0.8814559982855009,True,0.41276886300301646,LAYER_TYPE.CONV2D,0.8118347632742646,1.831859254877905,-0.3842930709157195,model.25.conv,2304.0,0.12498106161160685,67.89835535836691,2304.0,0.0,668.0,5.82521031590871,0.11979748891106695,0.0,0.1776203476214623,0.9585251346588137,0.0,1.00810431044284,0.0,9.0,0.04394697885882419,0.41276886300301646,164.494857641117,0.6424709044019165,success,15.0,0.2866906396179781,0.3054450921219729,0.41276886300301646,0.02653235278130407
0,72,Conv2d,0.09218130437131011,-1.0,256.0,256.0,1.0,2.4874141188534598,-0.7962304565813993,power_law,0.8972881787640896,True,0.47851582238321855,LAYER_TYPE.CONV2D,0.7495724925014111,1.958100273215287,-0.32010369746892453,model.26.conv,2304.0,0.16873996197807845,90.80301588907902,2304.0,0.0,488.0,5.037222107874997,0.1601347691731323,0.0,0.1352552908293013,0.9490032313385012,0.0,1.0078686211786687,0.0,9.0,0.06733207346228665,0.47851582238321855,189.75969370634434,0.6917483808316566,success,13.0,0.30918826298504776,0.353859896533505,0.47851582238321855,0.05673099200827653
0,76,Conv2d,0.10217725906462011,-1.0,512.0,1024.0,2.0,2.1891442905315186,0.9116645721250951,power_law,0.912799299727432,True,2.608842816296574,LAYER_TYPE.CONV2D,2.254549065089375,2.2738251596822163,0.41644791349214594,model.28.conv,512.0,1.0607994456670806,187.85603848629205,512.0,0.0,226.0,1.650906208037096,1.0785879223296073,0.03175066395913501,0.14474498256723636,1.0167689347267148,0.0,1.004360188639714,0.0,1.0,0.07910070157615177,2.608842816296574,72.00741927141712,1.6151912630696632,success,0.0,1.5399267937510228,0.40972802802391467,2.608842816296574,0.23960248645080817
0,79,Conv2d,0.1495001438296517,-1.0,256.0,512.0,2.0,2.4870934952174366,0.952113452945764,power_law,0.9279139136731174,True,2.414469576303728,LAYER_TYPE.CONV2D,2.1506784734696263,2.109321909029522,0.3828217374122176,model.29.conv,256.0,1.4370731864259634,128.62396970538765,256.0,0.0,105.0,1.4107791355953103,1.4736633048616083,0.043380597365219445,0.08214902480376345,1.0254615553203978,0.0,1.0032229886273263,0.0,1.0,0.14512546504639856,2.414469576303728,53.27214348349586,1.5538563563932568,success,0.0,0.9797328820058886,0.5942243830192527,2.414469576303728,0.4319029537469841
0,82,Conv2d,0.07692307692307687,-1.0,256.0,512.0,2.0,5.952218843386386,2.841738132729122,power_law,0.9130403478762534,True,3.0020989916966716,LAYER_TYPE.CONV2D,2.938042741253407,1.9679626026044137,0.47742500863969856,model.30.conv,256.0,1.282181984963364,92.88863962915443,256.0,0.0,13.0,1.6601169406740746,1.0807922213688261,0.031815552464384105,0.11331410253116593,0.8429319972076412,1.0,1.0109952124865174,0.0,1.0,1.3734983820883528,3.0020989916966716,30.94123141377737,1.7326566283302274,success,0.0,1.6794925470946105,0.44056057054087167,3.0020989916966716,1.265675156884745
0,92,Conv2d,0.09876650288904693,-1.0,256.0,1024.0,4.0,2.188401879095311,0.6829254279064589,power_law,0.9197434175399171,True,2.051473070823426,LAYER_TYPE.CONV2D,1.6130251456753182,1.8399030142843475,0.3120658204647409,model.35.conv,256.0,0.5960947150941195,69.16764899547094,256.0,0.0,133.0,1.9238378970794323,0.6106918531187516,0.06785465034652796,0.17033463849049904,1.0244879507484435,0.0,1.0022781891084969,0.0,1.0,0.10304751171647421,2.051473070823426,33.71608917474517,1.4322964325946728,success,0.0,1.4424784612445618,0.29685722822304667,2.051473070823426,0.1515847531017141
0,96,Conv2d,0.14804097668860128,-1.0,256.0,512.0,2.0,7.748916469948308,4.074085266821912,power_law,0.9133143689282643,True,3.3555362005079505,LAYER_TYPE.CONV2D,4.358386481000255,2.153375532732622,0.5257619284737354,model.37.conv,256.0,1.597313746868983,142.35592011286468,256.0,0.0,10.0,1.3410106171361211,1.6369071168616,0.04818604651861357,0.11529740336764915,1.0247874721357824,0.0,1.0050404639320698,0.0,1.0,2.1341947783259974,3.3555362005079505,42.42419440783124,1.8318122721796442,under-trained,0.0,1.7852702356921613,0.46796275497730805,3.3555362005079505,2.1209055485761965
0,99,Conv2d,0.15755161883737878,-1.0,128.0,256.0,2.0,8.044822486003962,3.8031537069877257,power_law,0.911823787569957,True,2.969925188762087,LAYER_TYPE.CONV2D,4.0687263427262295,1.8957229008186351,0.47274550974919455,model.38.conv,128.0,1.7755700358716893,78.65437796709648,128.0,0.0,8.0,1.2756852510305858,1.8268579420877926,0.05377767673777172,0.09261195390793228,1.0288853186187747,0.0,1.0100322379436109,0.0,1.0,2.4907208760544366,2.969925188762087,26.483622639626454,1.7233470888831672,under-trained,0.0,1.1825185781005785,0.6018355672475806,2.969925188762087,1.9642470289270395
0,103,Conv2d,0.17936704467724213,-1.0,128.0,256.0,2.0,2.3880724303729153,1.0487760249136917,power_law,0.9178287696164432,True,2.7489865789635077,LAYER_TYPE.CONV2D,2.10315928465116,1.9245202577848397,0.4391726195465175,model.40.conv,128.0,1.91917641405784,84.04662099617565,128.0,0.0,58.0,1.2340843814681839,1.97346055503603,0.058093254729037376,0.08014116808428723,1.0282851230249406,0.0,1.01554317907953,0.0,1.0,0.1822628393831931,2.7489865789635077,30.573674545863017,1.6580068090823716,success,0.0,0.761229142437386,0.7230873558049876,2.7489865789635077,0.5073205003601478
0,107,Conv2d,0.19658099915686367,-1.0,64.0,256.0,4.0,4.48716774248069,1.3362834953409606,lognormal,0.944397034605431,True,1.9851855314277131,LAYER_TYPE.CONV2D,1.93507593062594,1.615734098063162,0.2978011012804724,model.42.conv,64.0,1.4539570718976937,41.279468617089,64.0,0.0,15.0,1.2451536269673686,1.4516861513978232,0.1612984612664248,0.06402935255543289,0.9984381103515617,0.0,1.0001566935575927,0.0,1.0,0.9003828394706284,1.9851855314277131,20.79375854981246,1.4089661214620148,success,0.0,0.5221502885477318,0.7369765796287011,1.9851855314277131,0.9840868245850963
0,110,Conv2d,0.14393821276941354,-1.0,64.0,256.0,4.0,6.092682340919011,1.1822961501962193,power_law,0.9400936937181509,True,1.5633341999490742,LAYER_TYPE.CONV2D,1.573628050541117,1.4981720858504595,0.19405182874147406,model.43.conv,64.0,1.126297587803595,31.48995832320562,64.0,0.0,12.0,1.4256205403865079,1.1094970446570516,0.1232774494063391,0.075918691430042,0.985083388858795,0.0,1.0010960778749103,0.0,1.0,1.4701307602134224,1.5633341999490742,20.14281931798806,1.250333635454583,under-trained,0.0,0.48142288148171053,0.6920537646413717,1.5633341999490742,0.8754930433774845
0,113,Conv2d,0.08222941539004003,-1.0,64.0,64.0,1.0,3.3846115107011316,-0.3695678833247695,power_law,0.8777523225087056,True,0.7776951025503342,LAYER_TYPE.CONV2D,0.17168812905129874,1.5157858986781392,-0.10919063595816125,model.44.conv,576.0,0.24473306999782116,32.79335864218124,576.0,0.0,53.0,4.1910060944375145,0.2319364077293224,0.0,0.1226693796828619,0.9477117568597792,0.0,1.0091895851275279,0.0,9.0,0.32755158190844275,0.7776951025503342,42.167371936174405,0.8818702299943764,success,2.0,0.5179534057146022,0.33398911216484223,0.7776951025503342,0.1644324607302878
0,116,Conv2d,0.09694128582054268,-1.0,64.0,64.0,1.0,3.0549823427715213,-0.5505153395875206,power_law,0.8893092632399483,True,0.6603855137392395,LAYER_TYPE.CONV2D,0.24225997366344262,1.5506254632213399,-0.18020246201753354,model.45.conv,576.0,0.26835863345402733,35.53247533332625,576.0,0.0,91.0,4.026229347280601,0.25131643786669783,0.0,0.094906317873431,0.9364946997680661,0.0,1.009203997616692,0.0,9.0,0.21542068296586694,0.6603855137392395,53.80565532416667,0.8126410731308377,success,2.0,0.3694878826020861,0.4404966872910806,0.6603855137392395,0.12396188493205902
0,120,Conv2d,0.1784087916687469,-1.0,128.0,256.0,2.0,7.976594507083531,3.5534755134659433,power_law,0.9079995351749817,True,2.789252280733515,LAYER_TYPE.CONV2D,3.8290610154037967,1.8599994909055482,0.4454877968674873,model.47.conv,128.0,1.5773099883444635,72.44351108675349,128.0,0.0,8.0,1.3292456243683386,1.6256536023799126,0.04785477398230001,0.10095766425810167,1.0306494058826003,0.0,0.9927926590910396,0.0,1.0,2.466598642773792,2.789252280733515,25.972376750267408,1.6701054699429958,under-trained,0.0,1.2015066887873682,0.5692369969232768,2.789252280733515,1.8354377874083145
0,123,Conv2d,0.19999999999999996,-1.0,64.0,128.0,2.0,9.623295810570509,3.102681509396615,power_law,0.904661278029471,True,2.1009397912631833,LAYER_TYPE.CONV2D,3.310847901100005,1.5490056480159013,0.32241360657214124,model.48.conv,64.0,1.5534930174351071,35.40019448619671,64.0,0.0,5.0,1.3445815973717046,1.5900618627207592,0.04680705098981737,0.07004318551071828,1.0235397551680208,0.0,0.9931926251889298,0.0,1.0,3.8564551245049614,2.1009397912631833,16.84969490006777,1.4494618971408608,under-trained,0.0,0.4599438698270122,0.7810770819136743,2.1009397912631833,1.561842120878873
0,127,Conv2d,0.2064813082625533,-1.0,64.0,128.0,2.0,2.7884005834662107,1.3195205736639595,lognormal,0.8964428202014386,True,2.973156174803127,LAYER_TYPE.CONV2D,2.0095601484094656,1.6526429518572525,0.4732177225496371,model.50.conv,64.0,2.122196573044077,44.94102276653941,64.0,0.0,21.0,1.1933518509568901,2.0734700490883364,0.061037259360129055,0.08855180152237041,0.9770395803222662,0.0,1.0065994917455865,0.0,1.0,0.3902610022208143,2.973156174803127,15.115594379940456,1.7242842500014686,success,0.0,1.065155046040682,0.6417426521123758,2.973156174803127,0.8124682928040918
0,137,Conv2d,0.12273684567886872,-1.0,32.0,32.0,1.0,2.153336348765416,-0.34080392776288854,power_law,0.8458300320924699,True,0.6945957852551046,LAYER_TYPE.CONV2D,0.6495833790594647,1.3039617520873905,-0.15826785627720608,model.54.conv,288.0,0.3129813315095972,20.135469108427504,288.0,0.0,96.0,3.781946385750696,0.28574577428696457,0.0,0.1489014486551069,0.9129802499999988,0.0,1.0108233847230448,0.0,9.0,0.11771189817832871,0.6945957852551046,28.98875797386582,0.8334241328729955,success,2.0,0.34907896000061545,0.4974358217961126,0.6945957852551046,0.0584307696737852
0,140,Conv2d,0.11688595862955509,-1.0,32.0,32.0,1.0,2.992223884245413,-0.10304733847807018,power_law,0.8534526678847137,True,0.923765251160768,LAYER_TYPE.CONV2D,0.6254502204354475,1.4216582872242718,-0.0344383784317185,model.55.conv,288.0,0.5345365543799987,26.403304677440968,288.0,0.0,41.0,3.3026845914826812,0.3742281151566085,0.0,0.12286108634354494,0.7000982666015616,2.0,1.010195223528446,0.0,9.0,0.31113309852693705,0.923765251160768,28.582266592365958,0.9611270733679121,success,0.0,0.5020372493582153,0.4565315714924604,0.923765251160768,0.20705475814377455
0,144,Conv2d,0.1871873697692233,-1.0,64.0,128.0,2.0,2.2544597110292464,1.208665637793359,power_law,0.8707046676612965,True,3.4365453836448085,LAYER_TYPE.CONV2D,1.8494599645210377,1.6037382834448963,0.5361220836550489,model.57.conv,64.0,1.839408266672277,40.154875474866145,64.0,0.0,25.0,1.2624693560255622,1.8778465813115885,0.05527864213541094,0.13133894811038735,1.0208971087799072,0.0,1.0134217285898794,0.0,1.0,0.25089194220584926,3.4365453836448085,11.68466322777841,1.8537921630120267,success,0.0,1.6351682942201347,0.5241825404075208,3.4365453836448085,0.4997036794697131
0,147,Conv2d,0.07873677776271737,-1.0,64.0,128.0,2.0,3.1832398584343387,-0.7231581208226973,power_law,0.9346732410277304,True,0.592684048654261,LAYER_TYPE.CONV2D,0.34742690067529075,1.7066084395541556,-0.22717676109345375,model.58.conv,576.0,0.2608870774092877,50.887186466088664,576.0,0.0,112.0,3.3643953335608763,0.25819347735070625,0.007600506334334449,0.09139153673076766,0.9896752262115471,0.0,1.0014262420318167,0.0,9.0,0.20629677563646864,0.592684048654261,85.85887638048013,0.7698597590823026,success,0.0,0.31898867897764377,0.4617896673582925,0.592684048654261,0.1378865297158794
0,151,Conv2d,0.1428571428571429,-1.0,64.0,256.0,4.0,6.485655659145438,2.2373762576542093,power_law,0.9503049663178825,True,2.2129572581855657,LAYER_TYPE.CONV2D,2.30144492141697,1.553353299977707,0.3449730258958907,model.60.conv,64.0,1.2605142202316482,35.756359902262105,64.0,0.0,7.0,1.3378682183509487,1.270628389398674,0.14118093215540822,0.06083917242498709,1.0080238437652589,0.0,1.0053825779819958,0.0,1.0,2.0733829503189907,2.2129572581855657,16.157727299070945,1.4876011757811856,under-trained,0.0,0.9865309821419088,0.5542024237057434,2.2129572581855657,1.098083770704743
0,154,Conv2d,0.1816608065518397,-1.0,64.0,256.0,4.0,2.3963664407830265,0.4579915054659555,power_law,0.9302143569179502,True,1.5528129528582244,LAYER_TYPE.CONV2D,1.2663081081472625,1.4353302590572028,0.19111914508212866,model.61.conv,64.0,0.9532505995500952,27.247725725956947,64.0,0.0,37.0,1.5325860121944725,0.9621147443989905,0.10690163826655448,0.10081892215606594,1.0092988610267635,0.0,1.0021830045963003,0.0,1.0,0.22956122877191573,1.5528129528582244,17.547332842505423,1.2461191567656058,success,0.0,0.6024342602943689,0.6120368141021215,1.5528129528582244,0.26816071999649643
0,157,Conv2d,0.07672725995781865,-1.0,64.0,64.0,1.0,2.429590583856486,-0.18328968205804688,lognormal,0.8603722235630915,True,0.8405420343207783,LAYER_TYPE.CONV2D,0.6654041073437655,1.5035674019948584,-0.07544056322736953,model.62.conv,576.0,0.28241035892805594,31.8836036709351,576.0,0.0,119.0,4.250377860237408,0.2254921570539745,0.0,0.1577904238992429,0.7984556866464613,1.0,1.00916752293695,0.0,9.0,0.13105035395869238,0.8405420343207783,37.93219419026374,0.9168107952684558,success,3.0,0.5819523087466926,0.3076463936548347,0.8405420343207783,0.07748266682435798
0,160,Conv2d,0.09791982856920756,-1.0,64.0,64.0,1.0,2.367055956986131,-0.09717071475782439,power_law,0.8683042326899472,True,0.909805806007342,LAYER_TYPE.CONV2D,0.9837813742587893,1.6578350300946851,-0.04105129600803676,model.63.conv,576.0,0.35358760903633296,45.48152624604213,576.0,0.0,144.0,3.5587192428109664,0.32250184423707595,0.0,0.13996073038134887,0.9120846884765615,0.0,1.0104849096671744,0.0,9.0,0.11392132974884424,0.909805806007342,49.99036711541397,0.9538374106771772,success,2.0,0.5386239953462801,0.40797916237750026,0.909805806007342,0.09471259983477662
0,164,Conv2d,0.11082219906129487,-1.0,128.0,256.0,2.0,2.2063469281001513,1.3515832604865505,power_law,0.8875983423047077,True,4.098158291530038,LAYER_TYPE.CONV2D,1.999792818680439,1.821564149045832,0.6125887290311032,model.65.conv,128.0,1.5089616940177197,66.30772826789931,128.0,0.0,60.0,1.3893859739673493,1.5498323095637687,0.045622803514882806,0.1448908206246004,1.0270852571725846,0.0,1.0132219230100472,0.0,1.0,0.15573871874267872,4.098158291530038,16.179884609372536,2.024390844557947,success,0.0,2.619235628145817,0.3608749487399788,4.098158291530038,0.32842798186938316
0,167,Conv2d,0.049256084498827235,-1.0,128.0,256.0,2.0,3.7585814583572015,-0.8411760995781381,power_law,0.9451385604634014,True,0.5973082569085983,LAYER_TYPE.CONV2D,0.12564074825851648,1.927146239307384,-0.223801481728641,model.66.conv,1152.0,0.22436825332265953,84.55635225217489,1152.0,0.0,131.0,3.6910771251945524,0.21835984774840494,0.006427913760663086,0.08511643987150715,0.9732207855377204,0.0,1.0103662338553017,0.0,9.0,0.2410183810796609,0.5973082569085983,141.56233615420106,0.772857203439677,success,0.0,0.3727788851347716,0.3759020056677114,0.5973082569085983,0.14963162478874792
0,171,Conv2d,0.09627287935187367,-1.0,128.0,512.0,4.0,5.502080374944664,2.031196281286813,power_law,0.9527204924392606,True,2.3397463405349552,LAYER_TYPE.CONV2D,2.2099269186902863,1.8185258489949734,0.3691687766933505,model.68.conv,128.0,1.1315968844334683,65.84546196737398,128.0,0.0,16.0,1.3942545175337522,1.1613417411037226,0.12903797123374697,0.06976924124676447,1.0262857357416162,0.0,1.0016841899752578,0.0,1.0,1.125520093736166,2.3397463405349552,28.14213696016261,1.5296229406409134,success,0.0,1.1915739778449705,0.49072514519991456,2.3397463405349552,0.975181495284318
0,174,Conv2d,0.14915445113229775,-1.0,128.0,512.0,4.0,2.3861827556530315,0.610997947681623,power_law,0.9326195504052298,True,1.8032529183061592,LAYER_TYPE.CONV2D,1.6207272056613924,1.7394309920962523,0.25605664370598885,model.69.conv,128.0,0.9813680158729978,54.88213428491457,128.0,0.0,65.0,1.5271774009427221,0.9569606555589268,0.10632896172876967,0.11952309804736429,0.9751292482337944,0.0,0.9959677386695492,0.0,1.0,0.17193481018956136,1.8032529183061592,30.43507304370079,1.3428525303644325,success,0.0,0.8502033680471709,0.5285168489588314,1.8032529183061592,0.2918212412336172
0,177,Conv2d,0.06639948680901525,-1.0,128.0,128.0,1.0,2.514882802821277,-0.46895781249107,power_law,0.8780449890948459,True,0.6509190344178777,LAYER_TYPE.CONV2D,0.6794023822412926,1.709841831929511,-0.18647302847074143,model.70.conv,1152.0,0.21334748592612024,51.267463622170595,1152.0,0.0,217.0,4.740294496492288,0.1812127121673777,0.0,0.15236376401646687,0.8493782402954096,6.0,1.0089500312335504,0.0,9.0,0.10283694548237926,0.6509190344178777,78.76165991676602,0.8067955344558357,success,7.0,0.43868994303323455,0.32604529928125603,0.6509190344178777,0.06836102575575356
