,layer_id,name,D,Lambda,M,N,Q,alpha,alpha_weighted,best_fit,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,max_rand_eval,norm,num_evals,num_fingers,num_pl_spikes,rand_W_scale,rand_bulk_max,rand_bulk_min,rand_distance,rand_mp_softrank,rand_num_spikes,rand_sigma_mp,rank_loss,rf,sigma,spectral_norm,stable_rank,sv_max,warning,weak_rank_loss,ww_maxdist,ww_softrank,xmax,xmin
0,45,Conv2d,0.08644780290558596,-1.0,128.0,128.0,1.0,2.7080504286765614,-1.1770439579527259,power_law,0.8896491654837484,True,0.36758159008125024,LAYER_TYPE.CONV2D,-0.033082152566824244,1.534753390825593,-0.43464624790165135,model.15.conv,1152.0,0.12746912339621308,34.25732050140832,1152.0,0.0,219.0,5.798952402960616,0.12075697229047351,0.0,0.12914106178922918,0.9473429256677625,0.0,1.0075709933394528,0.0,9.0,0.11541935188480178,0.36758159008125024,93.19650772998747,0.6062850732792704,success,6.0,0.24066215300899294,0.3452823549846526,0.36758159008125024,0.0500202680410642
0,49,Conv2d,0.2001286223816977,-1.0,128.0,256.0,2.0,2.525422085162994,0.9505394512133843,lognormal,0.9314848907468866,True,2.3789666279385115,LAYER_TYPE.CONV2D,2.0545436042417426,1.9246316184871124,0.37638834981204156,model.17.conv,128.0,1.8756088735571421,84.0681747832924,128.0,0.0,59.0,1.2339261711987488,1.9326022008584134,0.05689049708030083,0.04899886610963837,1.030386573717356,0.0,1.0048464972577589,0.0,1.0,0.19859304005346773,2.3789666279385115,35.33810596416037,1.542389907882735,success,0.0,0.5847792093768378,0.7541877206223876,2.3789666279385115,0.5386821140672373
0,52,Conv2d,0.197273100208038,-1.0,128.0,256.0,2.0,1.9983617338083919,0.626550403986883,power_law,0.9098829026739805,True,2.058410679627045,LAYER_TYPE.CONV2D,1.757413413284154,1.781804357628387,0.31353202645290357,model.18.conv,128.0,1.3178782481466724,60.50682402676979,128.0,0.0,78.0,1.4544634296072974,1.3581879578539457,0.0399813205306654,0.09177725776916122,1.0305868237555031,0.0,0.9929378278390496,0.0,1.0,0.11304220629600223,2.058410679627045,29.394923289910626,1.4347162366220874,over-trained,0.0,0.7214081489522108,0.6495314778084421,2.058410679627045,0.21195512989221746
0,55,Conv2d,0.10612797573068683,-1.0,128.0,128.0,1.0,2.896497491859009,-0.6467422488549348,power_law,0.8778259346116944,True,0.5980200670443517,LAYER_TYPE.CONV2D,0.46714515064054474,1.7250830100044883,-0.22328424266642377,model.19.conv,1152.0,0.20530221673808935,53.09859259071272,1152.0,0.0,134.0,4.657841806101734,0.18754722892862347,0.0,0.15616445728869421,0.9135177978515618,1.0,1.0085793330550203,0.0,9.0,0.16383243024112407,0.5980200670443517,88.79065355305995,0.7733175719226557,success,4.0,0.3899318477402889,0.3479619343419627,0.5980200670443517,0.11584932189781956
0,58,Conv2d,0.09463257153667215,-1.0,128.0,128.0,1.0,8.052726290044758,-2.1981125864586994,power_law,0.9055149197155455,True,0.5333778553406281,LAYER_TYPE.CONV2D,-1.62702004503867,1.8917523126087459,-0.27296501921046695,model.20.conv,1152.0,0.2854166669269937,77.93854836070332,1152.0,0.0,23.0,3.8445904537406435,0.27518597104376596,0.0,0.07903195372391197,0.9641552261352537,0.0,1.0084009182941038,0.0,9.0,1.4705950898736095,0.5333778553406281,146.12258004399126,0.7303272248387213,under-trained,7.0,0.25005247823898086,0.5311907389194266,0.5333778553406281,0.33506592271297425
0,61,Conv2d,0.1376986862974363,-1.0,128.0,128.0,1.0,4.292400703837074,-1.8079225193641197,lognormal,0.9123761952523628,True,0.37914779969939033,LAYER_TYPE.CONV2D,-0.419959166745646,1.8601969150420654,-0.4211914600023192,model.21.conv,1152.0,0.27171276966138946,72.47645036983694,1152.0,0.0,129.0,3.9868305916792424,0.2554548538709279,0.0,0.056664150407438295,0.9401650654449465,0.0,1.00752276054836,0.0,9.0,0.2898797183680473,0.37914779969939033,191.156194041744,0.6157497866011732,success,5.0,0.10914608464279796,0.7121278701094004,0.37914779969939033,0.16624703647930042
0,64,Conv2d,0.1114691981765914,-1.0,128.0,128.0,1.0,5.0384222089448025,-1.1114034078249442,lognormal,0.9088176857764229,True,0.6017476399783318,LAYER_TYPE.CONV2D,0.006195635947106303,1.9954222330244935,-0.22058560432903968,model.22.conv,1152.0,0.3559856224142193,98.95146604837227,1152.0,0.0,76.0,3.4120479287106598,0.34917414106985917,0.0,0.0697489489263364,0.9808658526763913,0.0,1.0081059177214284,0.0,9.0,0.4632387973721235,0.6017476399783318,164.44013980999642,0.7757239457296209,success,5.0,0.23821197468836441,0.6041330968959976,0.6017476399783318,0.29119635861903337
0,68,Conv2d,0.11414186073282018,-1.0,512.0,512.0,1.0,5.5966810057615115,4.552415710694634,lognormal,0.8896241526452485,True,6.507489391649161,LAYER_TYPE.CONV2D,5.009355673365342,2.5790008682712746,0.8134134688055551,model.24.conv,512.0,2.9785266714989986,379.3157433269385,512.0,0.0,21.0,1.1618084915033726,3.0059313631792883,0.0,0.0949511420262676,1.0092007541656485,0.0,1.007149822606304,0.0,1.0,1.0030780311651366,6.507489391649161,58.28910667356622,2.550978124494438,success,0.0,3.470346404155047,0.4667150116896965,6.507489391649161,3.2299648296987478
0,73,Conv2d,0.1499926295420122,-1.0,256.0,512.0,2.0,3.078658836994271,0.7404308869493852,lognormal,0.934270378896891,True,1.7398201823034303,LAYER_TYPE.CONV2D,1.8929982221908446,2.015349745072364,0.24050436444990317,model.26.conv,256.0,1.1374674579768769,103.597612083531,256.0,0.0,72.0,1.5719731003961022,1.166798413304727,0.03434733836892453,0.06479780040421086,1.025786192934274,0.0,0.9946775994174416,0.0,1.0,0.24497229323533193,1.7398201823034303,59.545011109351094,1.3190224343442496,success,0.0,0.5898851464595432,0.66095050944945,1.7398201823034303,0.5222180994732137
0,76,Conv2d,0.1700431110152364,-1.0,256.0,512.0,2.0,3.3963501485315644,1.78833491316192,lognormal,0.9442826159452804,True,3.361600475794115,LAYER_TYPE.CONV2D,2.979508496763787,2.3667383930931636,0.526546096531042,model.27.conv,256.0,2.580476037261524,232.66893025881075,256.0,0.0,73.0,1.0489403359920482,2.646050102468801,0.07789244240846206,0.037191594866176084,1.0254116156323103,0.0,0.9995145722253607,0.0,1.0,0.2804715704677522,3.361600475794115,69.21373671088831,1.833466791571125,success,0.0,0.7906692851001855,0.7647937966472935,3.361600475794115,1.1972791088223225
